ReturnID,OrderID,ProductID,CustomerID,StoreID,ReturnReason,ReturnDate,RefundAmount,ReturnStatus
17987,12987,1042,15987,2006,Stale Product,2025-01-25 19:57:03.428463,720,Processed
11934,6934,1032,9934,2013,Stale Product,2025-02-05 00:38:03.428463,1280,Processed
13244,8244,1047,11244,2081,Damaged Item,2025-02-06 05:54:03.428463,385,Processed
9328,4328,1039,7328,2077,Stale Product,2025-01-28 01:02:03.428463,110,Processed
11289,6289,1022,9289,2026,Damaged Item,2025-02-04 20:32:03.428463,320,Processed
13962,8962,1004,11962,2099,Damaged Item,2025-02-03 07:51:03.428463,112,Processed
9800,4800,1006,7800,2011,Damaged Item,2025-02-05 04:35:03.428463,28,Processed
8391,3391,1049,6391,2060,Damaged Item,2025-02-10 02:35:03.428463,240,Processed
17863,12863,1032,15863,2081,Stale Product,2025-02-14 04:15:03.428463,1280,Processed
14905,9905,1047,12905,2092,Stale Product,2025-01-27 16:49:03.428463,1155,Processed
11189,6189,1000,9189,2014,Stale Product,2025-02-21 01:45:03.428463,360,Processed
12615,7615,1026,10615,2082,Stale Product,2025-02-08 03:33:03.428463,1495,Processed
8008,3008,1025,6008,2081,Stale Product,2025-02-18 08:36:03.428463,180,Processed
17251,12251,1029,15251,2085,Stale Product,2025-02-10 09:46:03.428463,1155,Processed
11413,6413,1050,9413,2063,Stale Product,2025-02-17 00:48:03.428463,198,Processed
9225,4225,1018,7225,2048,Stale Product,2025-02-13 04:38:03.428463,760,Processed
13042,8042,1024,11042,2045,Damaged Item,2025-02-12 03:34:03.428463,900,Processed
10089,5089,1006,8089,2048,Stale Product,2025-02-04 10:30:03.428463,14,Processed
8912,3912,1042,6912,2066,Stale Product,2025-01-25 22:18:03.428463,900,Processed
10007,5007,1019,8007,2016,Stale Product,2025-02-08 00:34:03.428463,398,Processed
14470,9470,1000,12470,2006,Stale Product,2025-02-10 14:44:03.428463,360,Processed
10146,5146,1033,8146,2029,Stale Product,2025-02-10 12:55:03.428463,340,Processed
11909,6909,1005,9909,2081,Stale Product,2025-02-10 17:51:03.428463,180,Processed
16552,11552,1049,14552,2053,Damaged Item,2025-02-13 07:33:03.428463,1200,Processed
16643,11643,1045,14643,2062,Stale Product,2025-02-21 09:53:03.428463,160,Processed
12348,7348,1031,10348,2043,Stale Product,2025-02-04 02:45:03.428463,130,Processed
12852,7852,1040,10852,2069,Stale Product,2025-01-28 17:58:03.428463,800,Processed
17572,12572,1039,15572,2033,Stale Product,2025-02-20 10:24:03.428463,220,Processed
10988,5988,1007,8988,2051,Stale Product,2025-01-31 17:00:03.428463,100,Processed
10392,5392,1036,8392,2020,Damaged Item,2025-01-28 03:04:03.428463,130,Processed
16695,11695,1046,14695,2083,Damaged Item,2025-01-27 13:27:03.428463,270,Processed
17726,12726,1046,15726,2050,Stale Product,2025-02-03 03:16:03.428463,360,Processed
9664,4664,1023,7664,2041,Damaged Item,2025-02-15 06:19:03.428463,270,Processed
17361,12361,1014,15361,2075,Stale Product,2025-01-25 19:24:03.428463,145,Processed
10975,5975,1050,8975,2001,Stale Product,2025-02-21 14:08:03.428463,396,Processed
14598,9598,1010,12598,2035,Stale Product,2025-02-03 05:53:03.428463,900,Processed
14625,9625,1019,12625,2041,Stale Product,2025-02-20 15:40:03.428463,199,Processed
10823,5823,1010,8823,2060,Stale Product,2025-02-08 13:50:03.428463,900,Processed
15057,10057,1036,13057,2091,Stale Product,2025-02-09 08:48:03.428463,195,Processed
10680,5680,1033,8680,2087,Stale Product,2025-02-02 00:21:03.428463,255,Processed
11808,6808,1000,9808,2000,Damaged Item,2025-01-27 02:05:03.428463,144,Processed
16684,11684,1009,14684,2019,Stale Product,2025-02-06 08:56:03.428463,70,Processed
8438,3438,1040,6438,2053,Damaged Item,2025-02-10 11:02:03.428463,800,Processed
14569,9569,1000,12569,2019,Damaged Item,2025-02-15 06:35:03.428463,72,Processed
16090,11090,1023,14090,2089,Damaged Item,2025-02-13 22:53:03.428463,540,Processed
16952,11952,1048,14952,2028,Stale Product,2025-02-16 03:49:03.428463,220,Processed
15565,10565,1048,13565,2003,Stale Product,2025-02-02 12:49:03.428463,550,Processed
16881,11881,1036,14881,2050,Damaged Item,2025-01-28 13:42:03.428463,325,Processed
17759,12759,1022,15759,2038,Damaged Item,2025-02-21 11:10:03.428463,160,Processed
14711,9711,1018,12711,2073,Damaged Item,2025-02-07 04:46:03.428463,380,Processed
12298,7298,1012,10298,2016,Damaged Item,2025-01-24 03:43:03.428463,540,Processed
13890,8890,1034,11890,2037,Damaged Item,2025-02-15 05:04:03.428463,210,Processed
15683,10683,1007,13683,2086,Stale Product,2025-01-23 00:24:03.428463,60,Processed
13724,8724,1001,11724,2056,Stale Product,2025-02-08 04:13:03.428463,260,Processed
9321,4321,1005,7321,2010,Damaged Item,2025-01-22 02:08:03.428463,180,Processed
16963,11963,1005,14963,2059,Stale Product,2025-02-14 10:19:03.428463,720,Processed
9706,4706,1007,7706,2002,Damaged Item,2025-02-18 02:19:03.428463,100,Processed
14269,9269,1032,12269,2016,Stale Product,2025-01-29 07:42:03.428463,320,Processed
13293,8293,1033,11293,2022,Damaged Item,2025-01-23 17:43:03.428463,255,Processed
12073,7073,1000,10073,2058,Damaged Item,2025-02-08 02:26:03.428463,288,Processed
17262,12262,1036,15262,2080,Stale Product,2025-02-14 19:53:03.428463,260,Processed
13924,8924,1009,11924,2003,Stale Product,2025-02-07 23:56:03.428463,35,Processed
11612,6612,1001,9612,2000,Stale Product,2025-01-28 11:08:03.428463,780,Processed
10705,5705,1003,8705,2071,Damaged Item,2025-01-29 04:53:03.428463,1275,Processed
8019,3019,1033,6019,2077,Damaged Item,2025-02-15 21:08:03.428463,425,Processed
17070,12070,1006,15070,2007,Damaged Item,2025-01-23 17:18:03.428463,56,Processed
13031,8031,1024,11031,2062,Damaged Item,2025-02-22 10:32:03.428463,225,Processed
16507,11507,1036,14507,2016,Damaged Item,2025-02-06 14:44:03.428463,65,Processed
10233,5233,1007,8233,2027,Stale Product,2025-02-02 15:14:03.428463,20,Processed
8771,3771,1003,6771,2083,Damaged Item,2025-01-25 18:11:03.428463,255,Processed
10644,5644,1026,8644,2084,Damaged Item,2025-02-05 00:44:03.428463,299,Processed
11740,6740,1017,9740,2090,Damaged Item,2025-02-16 07:12:03.428463,1200,Processed
8011,3011,1034,6011,2005,Stale Product,2025-01-23 12:27:03.428463,1050,Processed
10044,5044,1020,8044,2016,Stale Product,2025-02-06 00:27:03.428463,160,Processed
10370,5370,1019,8370,2096,Stale Product,2025-02-13 02:37:03.428463,398,Processed
13188,8188,1017,11188,2046,Damaged Item,2025-01-31 09:48:03.428463,1200,Processed
8145,3145,1044,6145,2007,Damaged Item,2025-01-26 21:47:03.428463,340,Processed
8417,3417,1026,6417,2056,Stale Product,2025-01-24 08:56:03.428463,299,Processed
16557,11557,1006,14557,2086,Damaged Item,2025-02-11 03:56:03.428463,56,Processed
8999,3999,1029,6999,2039,Stale Product,2025-02-04 14:47:03.428463,1540,Processed
17900,12900,1044,15900,2000,Stale Product,2025-02-14 13:15:03.428463,510,Processed
12778,7778,1000,10778,2065,Stale Product,2025-02-11 02:42:03.428463,216,Processed
13454,8454,1018,11454,2097,Stale Product,2025-02-06 13:30:03.428463,570,Processed
11025,6025,1008,9025,2008,Stale Product,2025-01-28 03:14:03.428463,600,Processed
8458,3458,1038,6458,2089,Stale Product,2025-02-08 22:56:03.428463,360,Processed
10331,5331,1016,8331,2026,Stale Product,2025-02-21 09:04:03.428463,750,Processed
15749,10749,1047,13749,2028,Damaged Item,2025-02-02 16:08:03.428463,385,Processed
17404,12404,1023,15404,2053,Damaged Item,2025-02-07 00:00:03.428463,270,Processed
14224,9224,1030,12224,2038,Stale Product,2025-02-16 03:57:03.428463,525,Processed
17865,12865,1000,15865,2055,Damaged Item,2025-02-10 00:31:03.428463,360,Processed
8625,3625,1032,6625,2081,Stale Product,2025-02-10 19:00:03.428463,1600,Processed
13028,8028,1030,11028,2003,Damaged Item,2025-01-22 21:01:03.428463,875,Processed
9999,4999,1019,7999,2045,Stale Product,2025-02-11 06:47:03.428463,398,Processed
17242,12242,1020,15242,2054,Stale Product,2025-02-07 22:16:03.428463,160,Processed
12683,7683,1003,10683,2037,Damaged Item,2025-01-27 15:31:03.428463,1020,Processed
17367,12367,1029,15367,2067,Damaged Item,2025-01-27 09:59:03.428463,1925,Processed
15106,10106,1001,13106,2006,Stale Product,2025-02-12 22:12:03.428463,520,Processed
11427,6427,1044,9427,2045,Damaged Item,2025-02-11 16:47:03.428463,170,Processed
15564,10564,1018,13564,2073,Damaged Item,2025-01-28 10:44:03.428463,760,Processed
12937,7937,1004,10937,2058,Stale Product,2025-02-08 22:59:03.428463,112,Processed
12138,7138,1007,10138,2015,Damaged Item,2025-02-02 23:00:03.428463,80,Processed
15976,10976,1023,13976,2088,Damaged Item,2025-02-08 02:05:03.428463,135,Processed
14656,9656,1020,12656,2079,Damaged Item,2025-01-23 18:25:03.428463,480,Processed
17203,12203,1039,15203,2056,Stale Product,2025-02-07 05:12:03.428463,330,Processed
15219,10219,1041,13219,2052,Stale Product,2025-02-20 14:32:03.428463,1100,Processed
14797,9797,1035,12797,2091,Damaged Item,2025-01-29 16:06:03.428463,180,Processed
11403,6403,1023,9403,2009,Damaged Item,2025-02-16 21:59:03.428463,135,Processed
9526,4526,1049,7526,2063,Damaged Item,2025-02-06 03:41:03.428463,720,Processed
8883,3883,1035,6883,2047,Stale Product,2025-02-05 17:19:03.428463,90,Processed
17397,12397,1037,15397,2052,Damaged Item,2025-01-28 07:34:03.428463,700,Processed
8324,3324,1038,6324,2071,Damaged Item,2025-01-27 02:33:03.428463,270,Processed
16278,11278,1027,14278,2010,Stale Product,2025-02-04 21:35:03.428463,495,Processed
15908,10908,1018,13908,2058,Stale Product,2025-01-23 21:03:03.428463,760,Processed
10581,5581,1025,8581,2008,Stale Product,2025-02-16 20:41:03.428463,225,Processed
15753,10753,1041,13753,2024,Damaged Item,2025-01-28 04:36:03.428463,275,Processed
13824,8824,1049,11824,2061,Stale Product,2025-02-12 21:52:03.428463,1200,Processed
10637,5637,1002,8637,2029,Damaged Item,2025-02-20 13:15:03.428463,160,Processed
8613,3613,1009,6613,2037,Stale Product,2025-02-04 08:13:03.428463,140,Processed
14154,9154,1036,12154,2044,Damaged Item,2025-02-19 17:31:03.428463,195,Processed
17228,12228,1023,15228,2071,Stale Product,2025-01-29 06:50:03.428463,270,Processed
13813,8813,1025,11813,2078,Damaged Item,2025-02-01 03:57:03.428463,90,Processed
9694,4694,1015,7694,2018,Stale Product,2025-02-14 20:36:03.428463,115,Processed
12247,7247,1029,10247,2034,Damaged Item,2025-01-30 03:37:03.428463,1540,Processed
14121,9121,1024,12121,2057,Damaged Item,2025-02-14 08:11:03.428463,1125,Processed
15931,10931,1023,13931,2041,Stale Product,2025-02-13 04:32:03.428463,675,Processed
8326,3326,1008,6326,2084,Stale Product,2025-01-30 14:04:03.428463,450,Processed
16266,11266,1032,14266,2044,Stale Product,2025-02-07 20:30:03.428463,1600,Processed
8973,3973,1024,6973,2042,Stale Product,2025-02-13 22:02:03.428463,1125,Processed
13912,8912,1037,11912,2004,Stale Product,2025-02-15 10:54:03.428463,1400,Processed
15638,10638,1022,13638,2006,Damaged Item,2025-02-15 06:02:03.428463,320,Processed
16457,11457,1019,14457,2017,Damaged Item,2025-01-25 21:38:03.428463,199,Processed
8482,3482,1002,6482,2048,Damaged Item,2025-01-22 06:37:03.428463,200,Processed
11575,6575,1041,9575,2083,Stale Product,2025-01-30 14:42:03.428463,275,Processed
14508,9508,1010,12508,2061,Damaged Item,2025-01-31 21:14:03.428463,540,Processed
14260,9260,1046,12260,2086,Stale Product,2025-01-25 17:05:03.428463,90,Processed
16753,11753,1019,14753,2077,Stale Product,2025-01-23 18:00:03.428463,995,Processed
10240,5240,1030,8240,2034,Stale Product,2025-02-13 07:30:03.428463,700,Processed
15921,10921,1036,13921,2091,Stale Product,2025-01-29 09:58:03.428463,130,Processed
15501,10501,1044,13501,2076,Stale Product,2025-02-12 22:17:03.428463,170,Processed
17180,12180,1044,15180,2014,Damaged Item,2025-02-08 01:39:03.428463,510,Processed
8332,3332,1002,6332,2017,Stale Product,2025-02-13 16:47:03.428463,200,Processed
16298,11298,1005,14298,2077,Stale Product,2025-02-02 22:16:03.428463,720,Processed
11602,6602,1016,9602,2094,Damaged Item,2025-02-03 00:49:03.428463,300,Processed
12292,7292,1009,10292,2096,Damaged Item,2025-01-27 10:42:03.428463,70,Processed
11683,6683,1024,9683,2096,Stale Product,2025-02-03 08:44:03.428463,450,Processed
15895,10895,1036,13895,2040,Stale Product,2025-01-31 13:09:03.428463,260,Processed
15652,10652,1036,13652,2058,Stale Product,2025-02-13 18:39:03.428463,325,Processed
17014,12014,1022,15014,2061,Damaged Item,2025-02-12 08:52:03.428463,320,Processed
11613,6613,1027,9613,2031,Damaged Item,2025-02-15 04:42:03.428463,99,Processed
8059,3059,1027,6059,2083,Stale Product,2025-02-11 14:15:03.428463,495,Processed
17017,12017,1020,15017,2002,Damaged Item,2025-02-17 07:33:03.428463,480,Processed
9977,4977,1025,7977,2057,Stale Product,2025-02-11 08:12:03.428463,135,Processed
17673,12673,1031,15673,2083,Damaged Item,2025-02-01 11:06:03.428463,650,Processed
15339,10339,1010,13339,2076,Stale Product,2025-02-19 17:28:03.428463,180,Processed
13427,8427,1023,11427,2015,Stale Product,2025-02-09 23:18:03.428463,675,Processed
8514,3514,1045,6514,2080,Stale Product,2025-02-06 02:32:03.428463,80,Processed
15588,10588,1025,13588,2021,Damaged Item,2025-02-14 16:09:03.428463,45,Processed
16677,11677,1018,14677,2088,Damaged Item,2025-02-03 13:29:03.428463,190,Processed
17090,12090,1032,15090,2060,Damaged Item,2025-01-29 13:55:03.428463,1600,Processed
8887,3887,1009,6887,2050,Damaged Item,2025-01-26 04:11:03.428463,105,Processed
17284,12284,1024,15284,2052,Damaged Item,2025-01-26 01:39:03.428463,225,Processed
12957,7957,1037,10957,2078,Damaged Item,2025-02-07 09:08:03.428463,700,Processed
15726,10726,1030,13726,2045,Stale Product,2025-01-22 23:53:03.428463,875,Processed
13686,8686,1027,11686,2050,Damaged Item,2025-01-23 17:47:03.428463,198,Processed
10994,5994,1049,8994,2034,Damaged Item,2025-02-10 22:59:03.428463,720,Processed
15789,10789,1004,13789,2018,Stale Product,2025-02-03 21:56:03.428463,140,Processed
11631,6631,1049,9631,2088,Stale Product,2025-01-24 19:13:03.428463,720,Processed
15963,10963,1050,13963,2043,Stale Product,2025-02-13 00:07:03.428463,99,Processed
14254,9254,1041,12254,2062,Damaged Item,2025-02-08 21:25:03.428463,825,Processed
13544,8544,1029,11544,2029,Stale Product,2025-02-08 05:17:03.428463,1925,Processed
11051,6051,1022,9051,2061,Damaged Item,2025-02-06 01:24:03.428463,640,Processed
13429,8429,1011,11429,2075,Damaged Item,2025-01-25 00:19:03.428463,60,Processed
9177,4177,1022,7177,2063,Damaged Item,2025-01-25 19:30:03.428463,160,Processed
8097,3097,1032,6097,2063,Damaged Item,2025-02-11 16:20:03.428463,1600,Processed
17257,12257,1032,15257,2040,Damaged Item,2025-02-11 13:03:03.428463,1600,Processed
11783,6783,1045,9783,2097,Damaged Item,2025-01-26 20:07:03.428463,320,Processed
13701,8701,1044,11701,2026,Damaged Item,2025-02-01 20:27:03.428463,510,Processed
13910,8910,1046,11910,2086,Stale Product,2025-02-12 05:59:03.428463,270,Processed
9130,4130,1028,7130,2086,Stale Product,2025-02-07 18:32:03.428463,600,Processed
11390,6390,1036,9390,2076,Damaged Item,2025-02-05 00:01:03.428463,65,Processed
17475,12475,1025,15475,2065,Stale Product,2025-01-26 10:13:03.428463,135,Processed
10278,5278,1036,8278,2004,Damaged Item,2025-02-10 19:15:03.428463,195,Processed
15781,10781,1039,13781,2053,Damaged Item,2025-02-02 19:37:03.428463,220,Processed
10574,5574,1042,8574,2016,Damaged Item,2025-01-30 17:47:03.428463,360,Processed
17340,12340,1037,15340,2093,Damaged Item,2025-02-16 10:49:03.428463,1400,Processed
12875,7875,1019,10875,2094,Stale Product,2025-01-28 00:46:03.428463,199,Processed
15592,10592,1007,13592,2038,Stale Product,2025-02-05 10:07:03.428463,20,Processed
12627,7627,1021,10627,2045,Damaged Item,2025-02-12 22:44:03.428463,2396,Processed
8591,3591,1042,6591,2086,Stale Product,2025-02-18 01:58:03.428463,540,Processed
8386,3386,1047,6386,2012,Stale Product,2025-01-31 15:42:03.428463,385,Processed
16807,11807,1028,14807,2081,Damaged Item,2025-02-14 02:21:03.428463,450,Processed
13146,8146,1026,11146,2020,Stale Product,2025-01-26 03:56:03.428463,299,Processed
9896,4896,1037,7896,2016,Stale Product,2025-02-14 08:58:03.428463,1750,Processed
10014,5014,1009,8014,2052,Damaged Item,2025-02-20 01:56:03.428463,175,Processed
9851,4851,1036,7851,2065,Stale Product,2025-01-27 15:54:03.428463,65,Processed
11812,6812,1034,9812,2054,Stale Product,2025-02-17 16:09:03.428463,210,Processed
14845,9845,1011,12845,2039,Damaged Item,2025-02-19 02:26:03.428463,240,Processed
14999,9999,1028,12999,2049,Damaged Item,2025-02-07 13:46:03.428463,150,Processed
15506,10506,1023,13506,2036,Stale Product,2025-02-03 00:33:03.428463,135,Processed
12296,7296,1024,10296,2062,Damaged Item,2025-02-07 07:28:03.428463,225,Processed
16164,11164,1001,14164,2001,Damaged Item,2025-01-29 19:25:03.428463,780,Processed
16878,11878,1040,14878,2045,Stale Product,2025-02-04 17:54:03.428463,640,Processed
9398,4398,1007,7398,2075,Damaged Item,2025-01-29 15:07:03.428463,100,Processed
12350,7350,1025,10350,2060,Damaged Item,2025-02-19 00:35:03.428463,135,Processed
15164,10164,1002,13164,2099,Damaged Item,2025-02-18 02:55:03.428463,120,Processed
12744,7744,1032,10744,2018,Stale Product,2025-01-29 11:50:03.428463,960,Processed
10869,5869,1038,8869,2095,Damaged Item,2025-02-02 15:26:03.428463,270,Processed
9949,4949,1008,7949,2088,Damaged Item,2025-02-10 06:10:03.428463,750,Processed
14577,9577,1002,12577,2021,Damaged Item,2025-02-04 17:24:03.428463,120,Processed
14030,9030,1022,12030,2001,Damaged Item,2025-01-28 19:20:03.428463,480,Processed
12971,7971,1033,10971,2022,Stale Product,2025-02-05 09:48:03.428463,170,Processed
12548,7548,1019,10548,2000,Damaged Item,2025-02-12 08:30:03.428463,199,Processed
9499,4499,1009,7499,2032,Damaged Item,2025-02-14 00:43:03.428463,140,Processed
12241,7241,1047,10241,2046,Stale Product,2025-02-15 11:21:03.428463,1155,Processed
8080,3080,1001,6080,2018,Damaged Item,2025-02-12 13:32:03.428463,1040,Processed
11091,6091,1027,9091,2036,Damaged Item,2025-02-01 13:27:03.428463,396,Processed
12120,7120,1035,10120,2019,Stale Product,2025-02-01 22:17:03.428463,270,Processed
12893,7893,1021,10893,2067,Stale Product,2025-01-24 20:42:03.428463,1198,Processed
10281,5281,1045,8281,2040,Stale Product,2025-02-22 17:33:03.428463,240,Processed
9392,4392,1011,7392,2018,Stale Product,2025-02-21 19:18:03.428463,240,Processed
13846,8846,1033,11846,2093,Damaged Item,2025-02-13 22:37:03.428463,425,Processed
13642,8642,1016,11642,2096,Stale Product,2025-01-24 13:54:03.428463,750,Processed
15816,10816,1027,13816,2066,Stale Product,2025-01-27 18:44:03.428463,198,Processed
13953,8953,1006,11953,2075,Stale Product,2025-02-12 12:14:03.428463,28,Processed
16761,11761,1033,14761,2007,Damaged Item,2025-01-31 00:10:03.428463,255,Processed
13775,8775,1030,11775,2059,Damaged Item,2025-01-28 14:28:03.428463,700,Processed
14614,9614,1014,12614,2049,Damaged Item,2025-02-15 21:44:03.428463,580,Processed
17532,12532,1043,15532,2089,Damaged Item,2025-02-12 16:16:03.428463,140,Processed
12981,7981,1006,10981,2073,Damaged Item,2025-02-20 07:54:03.428463,70,Processed
13194,8194,1041,11194,2012,Damaged Item,2025-02-01 06:44:03.428463,275,Processed
8151,3151,1018,6151,2039,Stale Product,2025-01-27 14:37:03.428463,950,Processed
17861,12861,1040,15861,2015,Stale Product,2025-02-08 12:26:03.428463,640,Processed
12263,7263,1018,10263,2010,Stale Product,2025-01-29 00:32:03.428463,760,Processed
10227,5227,1039,8227,2042,Stale Product,2025-02-19 09:19:03.428463,550,Processed
12329,7329,1022,10329,2036,Stale Product,2025-01-25 01:46:03.428463,160,Processed
16492,11492,1044,14492,2045,Damaged Item,2025-02-13 17:21:03.428463,510,Processed
11137,6137,1039,9137,2064,Stale Product,2025-02-19 09:50:03.428463,440,Processed
13022,8022,1030,11022,2070,Stale Product,2025-01-24 00:27:03.428463,525,Processed
8116,3116,1000,6116,2028,Damaged Item,2025-02-04 02:27:03.428463,360,Processed
11825,6825,1006,9825,2042,Stale Product,2025-01-24 17:04:03.428463,70,Processed
17067,12067,1040,15067,2034,Stale Product,2025-01-29 15:11:03.428463,800,Processed
12807,7807,1001,10807,2016,Stale Product,2025-02-10 10:08:03.428463,260,Processed
10761,5761,1022,8761,2090,Damaged Item,2025-02-05 04:00:03.428463,800,Processed
13092,8092,1017,11092,2073,Stale Product,2025-02-12 06:11:03.428463,480,Processed
14419,9419,1031,12419,2084,Damaged Item,2025-02-05 19:07:03.428463,520,Processed
15035,10035,1035,13035,2081,Stale Product,2025-02-06 05:29:03.428463,360,Processed
16028,11028,1010,14028,2004,Stale Product,2025-01-28 21:42:03.428463,360,Processed
8750,3750,1023,6750,2003,Damaged Item,2025-02-22 01:05:03.428463,675,Processed
17265,12265,1035,15265,2059,Stale Product,2025-02-06 18:15:03.428463,450,Processed
15520,10520,1044,13520,2087,Damaged Item,2025-02-22 18:00:03.428463,850,Processed
16852,11852,1028,14852,2008,Damaged Item,2025-01-31 14:37:03.428463,300,Processed
